customer_id;product_family;size_new;coating_new;nozzle;price_of_nozzle;amount;machine_type;price_of_machine;date_order;date_delivery_is;delivery_time;locality_country;replacement_delivery;sales_revenue
2;P1;30;B2;P1_30_B2;750;10.0;none;0;01.04.2021;05.07.2021;95.0;Ireland;0.0;7500.0
275;P1;10;B1;P1_10_B1;750;2.0;none;0;02.06.2021;15.10.2021;135.0;USA;0.0;1500.0
275;P1;20;B1;P1_20_B1;750;2.0;none;0;02.06.2021;15.10.2021;135.0;USA;0.0;1500.0
248;P1;20;B4;P1_20_B4;800;3.0;none;0;02.06.2021;22.09.2021;112.0;USA;0.0;2400.0
248;P1;20;B2;P1_20_B2;750;3.0;none;0;02.06.2021;10.09.2021;100.0;USA;0.0;2250.0
304;P2;C1;B0;P2_C1_B0;700;1.0;M7;55000;01.06.2021;25.06.2021;24.0;China;0.0;55700.0
304;P2;C2;B0;P2_C2_B0;700;1.0;M7;55000;01.06.2021;25.06.2021;24.0;China;0.0;55700.0
304;P2;C3;B0;P2_C3_B0;700;1.0;M7;55000;01.06.2021;25.06.2021;24.0;China;0.0;55700.0
260;P1;50;B0;P1_50_B0;750;1.0;none;0;03.06.2021;01.09.2021;90.0;USA;0.0;750.0
237;P1;X2;B0;P1_X2_B0;50;20.0;none;0;03.06.2021;22.12.2021;202.0;USA;0.0;1000.0
218;P1;20;B4;P1_20_B4;800;1.0;none;0;04.06.2021;06.10.2021;124.0;Netherlands;0.0;800.0
218;P1;40;B4;P1_40_B4;800;1.0;none;0;04.06.2021;06.10.2021;124.0;Netherlands;0.0;800.0
100;P1;30;B1;P1_30_B1;750;10.0;none;0;12.02.2021;11.06.2021;119.0;USA;0.0;7500.0
296;P2;C2;B0;P2_C2_B0;700;4.0;M7;55000;28.12.2020;25.06.2021;179.0;Netherlands;0.0;57800.0
193;P1;20;B1;P1_20_B1;750;3.0;none;0;28.05.2021;23.06.2021;26.0;Ireland;0.0;2250.0
193;P1;20;B1;P1_20_B1;750;1.0;none;0;01.07.2021;19.01.2022;202.0;Ireland;0.0;750.0
193;P1;20;B1;P1_20_B1;750;6.0;none;0;01.08.2021;10.02.2022;193.0;Ireland;0.0;4500.0
131;P1;0;B1;P1_00_B1;900;2.0;none;0;07.06.2021;14.09.2021;99.0;USA;0.0;1800.0
257;P2;C2;B0;P2_C2_B0;700;2.0;none;0;07.06.2021;02.06.2022;360.0;USA;0.0;1400.0
317;P1;40;B0;P1_40_B0;750;4.0;none;0;08.06.2021;27.09.2021;111.0;Spain;0.0;3000.0
100;P1;30;B1;P1_30_B1;750;10.0;none;0;09.06.2021;30.07.2021;51.0;USA;0.0;7500.0
100;P1;30;B1;P1_30_B1;750;5.0;none;0;12.02.2021;18.06.2021;126.0;USA;0.0;3750.0
285;P1;30;B1;P1_30_B1;750;3.0;none;0;10.06.2021;14.05.2022;338.0;USA;0.0;2250.0
238;P1;20;B1;P1_20_B1;750;2.0;none;0;08.06.2021;07.09.2021;91.0;UK;0.0;1500.0
238;P1;20;B2;P1_20_B2;750;2.0;none;0;08.06.2021;26.08.2021;79.0;UK;0.0;1500.0
238;P2;C1;B0;P2_C1_B0;700;3.0;none;0;08.06.2021;26.08.2021;79.0;UK;0.0;2100.0
238;P2;C2;B0;P2_C2_B0;700;3.0;none;0;08.06.2021;26.08.2021;79.0;UK;0.0;2100.0
238;P2;C3;B0;P2_C3_B0;700;3.0;none;0;08.06.2021;08.10.2021;122.0;UK;0.0;2100.0
295;P2;C1;B0;P2_C1_B0;700;1.0;none;0;07.06.2021;20.10.2021;135.0;France;0.0;700.0
295;P2;C3;B3;P2_C3_B3;750;1.0;none;0;07.06.2021;20.10.2021;135.0;France;0.0;750.0
224;P1;10;B3;P1_10_B3;750;1.0;none;0;09.06.2021;08.10.2021;121.0;USA;0.0;750.0
174;P1;10;B4;P1_10_B4;850;2.0;none;0;10.06.2021;13.10.2021;125.0;Austria;0.0;1700.0
260;P1;20;B0;P1_20_B0;750;1.0;none;0;09.06.2021;25.05.2022;350.0;USA;0.0;750.0
220;P1;30;B0;P1_30_B0;750;10.0;none;0;10.06.2021;29.07.2021;49.0;Ireland;0.0;7500.0
260;P1;10;B2;P1_10_B2;750;1.0;none;0;10.06.2021;10.05.2022;334.0;USA;0.0;750.0
99;P1;30;B3;P1_30_B3;750;1.0;none;0;10.06.2021;06.10.2021;118.0;Germany;0.0;750.0
2;P1;30;B2;P1_30_B2;750;30.0;none;0;01.06.2021;29.07.2021;58.0;UK;0.0;22500.0
2;P1;30;B2;P1_30_B2;750;35.0;none;0;01.06.2021;06.08.2021;66.0;UK;0.0;26250.0
2;P1;30;B2;P1_30_B2;750;10.0;none;0;01.05.2021;22.07.2021;82.0;Ireland;0.0;7500.0
2;P1;30;B2;P1_30_B2;750;30.0;none;0;01.05.2021;04.08.2021;95.0;Ireland;0.0;22500.0
59;P1;20;B0;P1_20_B0;750;2.0;none;0;11.06.2021;18.10.2021;129.0;Japan;0.0;1500.0
72;P1;20;B1;P1_20_B1;750;3.0;none;0;10.06.2021;16.12.2021;189.0;France;0.0;2250.0
40;P1;10;B1;P1_10_B1;750;11.0;none;0;10.06.2021;02.07.2021;22.0;Germany;0.0;8250.0
2;P1;10;B3;P1_10_B3;750;3.0;none;0;11.06.2021;15.12.2021;187.0;USA;0.0;2250.0
100;P1;30;B1;P1_30_B1;750;1.0;none;0;15.06.2021;22.06.2021;7.0;USA;1.0;750.0
100;P1;30;B1;P1_30_B1;750;1.0;none;0;15.06.2021;22.06.2021;7.0;USA;1.0;750.0
100;P1;30;B1;P1_30_B1;750;1.0;none;0;15.06.2021;22.06.2021;7.0;USA;1.0;750.0
100;P1;30;B1;P1_30_B1;750;1.0;none;0;15.06.2021;22.06.2021;7.0;USA;1.0;750.0
100;P1;30;B1;P1_30_B1;750;1.0;none;0;15.06.2021;22.06.2021;7.0;USA;1.0;750.0
100;P1;30;B1;P1_30_B1;750;1.0;none;0;15.06.2021;22.06.2021;7.0;USA;1.0;750.0
100;P1;30;B1;P1_30_B1;750;1.0;none;0;15.06.2021;22.06.2021;7.0;USA;1.0;750.0
100;P1;30;B1;P1_30_B1;750;1.0;none;0;15.06.2021;22.06.2021;7.0;USA;1.0;750.0
100;P1;30;B1;P1_30_B1;750;1.0;none;0;15.06.2021;22.06.2021;7.0;USA;1.0;750.0
100;P1;30;B1;P1_30_B1;750;1.0;none;0;15.06.2021;22.06.2021;7.0;USA;1.0;750.0
216;P1;30;B4;P1_30_B4;800;5.0;none;0;11.06.2021;06.10.2021;117.0;Germany;0.0;4000.0
281;P2;C3;B0;P2_C3_B0;700;1.0;none;0;14.06.2021;10.12.2021;179.0;Germany;0.0;700.0
281;P2;C2;B0;P2_C2_B0;700;1.0;none;0;14.06.2021;10.12.2021;179.0;Germany;0.0;700.0
305;P1;20;B2;P1_20_B2;750;1.0;none;0;15.06.2021;23.06.2021;8.0;Switzerland;1.0;750.0
178;P1;30;B1;P1_30_B1;750;1.0;none;0;11.06.2021;15.10.2021;126.0;Netherlands;0.0;750.0
178;P1;30;B2;P1_30_B2;750;1.0;none;0;11.06.2021;15.10.2021;126.0;Netherlands;0.0;750.0
59;P1;20;B0;P1_20_B0;750;2.0;none;0;16.06.2021;23.11.2021;160.0;Japan;0.0;1500.0
232;P1;20;B0;P1_20_B0;750;6.0;none;0;15.06.2021;03.11.2021;141.0;Canada;0.0;4500.0
232;P1;40;B2;P1_40_B2;750;6.0;none;0;15.06.2021;25.10.2021;132.0;Canada;0.0;4500.0
2;P1;30;B2;P1_30_B2;750;40.0;none;0;01.04.2021;16.06.2021;76.0;UK;0.0;30000.0
2;P1;30;B2;P1_30_B2;750;7.0;none;0;01.05.2021;22.07.2021;82.0;UK;0.0;5250.0
7;P1;30;B4;P1_30_B4;800;1.0;none;0;16.06.2021;15.10.2021;121.0;France;0.0;800.0
313;P1;20;B4;P1_20_B4;800;2.0;M1;40000;26.05.2021;23.08.2021;89.0;China;0.0;41600.0
134;P1;20;B4;P1_20_B4;800;4.0;none;0;16.06.2021;21.12.2021;188.0;UK;0.0;3200.0
194;P1;40;B1;P1_40_B1;750;3.0;none;0;18.06.2021;17.09.2021;91.0;South Korea;0.0;2250.0
2;P1;30;B2;P1_30_B2;750;10.0;none;0;17.06.2021;12.10.2021;117.0;Ireland;0.0;7500.0
2;P1;30;B2;P1_30_B2;750;10.0;none;0;01.09.2021;04.11.2021;64.0;Ireland;0.0;7500.0
2;P1;30;B2;P1_30_B2;750;10.0;none;0;01.10.2021;16.11.2021;46.0;Ireland;0.0;7500.0
2;P1;30;B2;P1_30_B2;750;5.0;none;0;01.12.2021;28.02.2022;89.0;Ireland;0.0;3750.0
100;P1;30;B1;P1_30_B1;750;5.0;none;0;09.04.2021;01.07.2021;83.0;USA;0.0;3750.0
140;P1;30;B1;P1_30_B1;750;6.0;none;0;08.02.2021;10.08.2021;183.0;USA;0.0;4500.0
210;P2;C2;B0;P2_C2_B0;700;1.0;none;0;18.06.2021;21.10.2021;125.0;Japan;0.0;700.0
204;P1;20;B4;P1_20_B4;800;10.0;M4;1000000;18.06.2021;09.11.2021;144.0;USA;0.0;1008000.0
85;P2;C2;B0;P2_C2_B0;700;4.0;M7;55000;18.06.2021;29.10.2021;133.0;USA;0.0;57800.0
201;P1;20;B0;P1_20_B0;750;1.0;none;0;22.06.2021;22.06.2021;0.0;Netherlands;1.0;750.0
292;P1;20;B2;P1_20_B2;750;2.0;none;0;17.06.2021;27.09.2021;102.0;Germany;0.0;1500.0
253;P1;10;B1;P1_10_B1;750;5.0;none;0;22.06.2021;12.01.2022;204.0;Czech Republic;0.0;3750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
130;P1;20;B2;P1_20_B2;750;2.0;none;0;22.06.2021;07.01.2022;199.0;USA;0.0;1500.0
182;P1;20;B1;P1_20_B1;750;1.0;none;0;22.06.2021;23.06.2021;1.0;Finnland;1.0;750.0
182;P1;20;B1;P1_20_B1;750;1.0;none;0;22.06.2021;23.06.2021;1.0;Finnland;1.0;750.0
149;P2;C1;B0;P2_C1_B0;700;1.0;M7;55000;15.03.2021;25.06.2021;102.0;South Korea;0.0;55700.0
149;P2;C2;B0;P2_C2_B0;700;1.0;none;0;15.03.2021;25.06.2021;102.0;South Korea;0.0;700.0
177;P1;20;B2;P1_20_B2;750;4.0;M3;100000;22.06.2021;12.08.2021;51.0;Belgium;0.0;103000.0
237;P2;C1;B0;P2_C1_B0;700;1.0;M7;55000;13.05.2021;19.05.2022;371.0;USA;0.0;55700.0
237;P2;C2;B0;P2_C2_B0;700;1.0;M7;55000;13.05.2021;19.05.2022;371.0;USA;0.0;55700.0
237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;13.05.2021;19.05.2022;371.0;USA;0.0;56500.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;23.06.2021;01.07.2021;8.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;01.07.2021;7.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;01.07.2021;7.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;01.07.2021;7.0;Ireland;1.0;750.0
182;P1;20;B1;P1_20_B1;750;10.0;none;0;21.06.2021;01.11.2021;133.0;Finnland;0.0;7500.0
234;P1;40;B2;P1_40_B2;750;4.0;none;0;24.06.2021;25.10.2021;123.0;Germany;0.0;3000.0
198;P1;40;B2;P1_40_B2;750;1.0;none;0;21.06.2021;23.09.2021;94.0;Germany;0.0;750.0
220;P1;30;B4;P1_30_B4;800;8.0;none;0;08.06.2021;24.09.2021;108.0;Ireland;0.0;6400.0
193;P1;20;B1;P1_20_B1;750;2.0;none;0;28.05.2021;22.07.2021;55.0;Ireland;0.0;1500.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;12.07.2021;18.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;12.07.2021;18.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;12.07.2021;18.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;12.07.2021;18.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;28.0;none;0;01.04.2021;12.07.2021;102.0;Ireland;0.0;21000.0
100;P1;30;B1;P1_30_B1;750;5.0;none;0;22.04.2021;14.07.2021;83.0;USA;0.0;3750.0
100;P1;30;B1;P1_30_B1;750;10.0;none;0;22.04.2021;21.07.2021;90.0;USA;0.0;7500.0
140;P1;30;B1;P1_30_B1;750;1.0;none;0;25.06.2021;01.07.2021;6.0;USA;1.0;750.0
140;P1;30;B1;P1_30_B1;750;1.0;none;0;25.06.2021;01.07.2021;6.0;USA;1.0;750.0
140;P1;30;B1;P1_30_B1;750;1.0;none;0;25.06.2021;01.07.2021;6.0;USA;1.0;750.0
140;P1;30;B1;P1_30_B1;750;1.0;none;0;25.06.2021;01.07.2021;6.0;USA;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;13.07.2021;19.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;13.07.2021;19.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;13.07.2021;19.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;13.07.2021;19.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;13.07.2021;19.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;13.07.2021;19.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;13.07.2021;19.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;24.06.2021;13.07.2021;19.0;Ireland;1.0;750.0
302;P1;30;B2;P1_30_B2;750;4.0;none;0;26.04.2021;10.09.2021;137.0;Germany;0.0;3000.0
2;P1;30;B2;P1_30_B2;750;30.0;none;0;01.07.2021;25.08.2021;55.0;UK;0.0;22500.0
2;P1;30;B2;P1_30_B2;750;30.0;none;0;01.06.2021;02.09.2021;93.0;Ireland;0.0;22500.0
2;P1;30;B2;P1_30_B2;750;10.0;none;0;01.06.2021;03.09.2021;94.0;Ireland;0.0;7500.0
2;P1;30;B2;P1_30_B2;750;20.0;none;0;01.07.2021;10.09.2021;71.0;UK;0.0;15000.0
220;P1;30;B0;P1_30_B0;750;10.0;none;0;29.04.2021;08.07.2021;70.0;Ireland;0.0;7500.0
220;P1;30;B0;P1_30_B0;750;10.0;none;0;10.06.2021;30.08.2021;81.0;Ireland;0.0;7500.0
100;P1;30;B1;P1_30_B1;750;10.0;none;0;09.06.2021;04.08.2021;56.0;USA;0.0;7500.0
100;P1;30;B1;P1_30_B1;750;10.0;none;0;09.06.2021;18.08.2021;70.0;USA;0.0;7500.0
100;P1;30;B1;P1_30_B1;750;10.0;none;0;09.06.2021;30.08.2021;82.0;USA;0.0;7500.0
100;P1;30;B1;P1_30_B1;750;10.0;none;0;09.06.2021;30.09.2021;113.0;USA;0.0;7500.0
2;P1;30;B2;P1_30_B2;750;25.0;none;0;01.05.2021;26.07.2021;86.0;UK;0.0;18750.0
313;P1;10;B2;P1_10_B2;750;1.0;none;0;23.06.2021;26.08.2021;64.0;China;0.0;750.0
313;P1;20;B2;P1_20_B2;750;1.0;none;0;23.06.2021;26.08.2021;64.0;China;0.0;750.0
195;P1;30;B3;P1_30_B3;750;1.0;none;0;26.06.2021;27.08.2021;62.0;USA;0.0;750.0
195;P1;30;B4;P1_30_B4;800;1.0;none;0;26.06.2021;27.08.2021;62.0;USA;0.0;800.0
210;P2;C2;B0;P2_C2_B0;700;1.0;none;0;28.06.2021;21.10.2021;115.0;Japan;0.0;700.0
304;P2;C1;B0;P2_C1_B0;700;1.0;none;0;28.06.2021;21.10.2021;115.0;China;0.0;700.0
304;P2;C2;B0;P2_C2_B0;700;1.0;none;0;28.06.2021;21.10.2021;115.0;China;0.0;700.0
304;P2;C3;B0;P2_C3_B0;700;1.0;none;0;28.06.2021;21.10.2021;115.0;China;0.0;700.0
141;P2;C1;B0;P2_C1_B0;700;1.0;M7;55000;29.06.2021;15.10.2021;108.0;South Korea;0.0;55700.0
141;P2;C2;B0;P2_C2_B0;700;1.0;M7;55000;29.06.2021;15.10.2021;108.0;South Korea;0.0;55700.0
260;P1;20;B0;P1_20_B0;750;2.0;none;0;28.06.2021;04.05.2022;310.0;USA;0.0;1500.0
260;P1;30;B0;P1_30_B0;750;2.0;none;0;28.06.2021;04.05.2022;310.0;USA;0.0;1500.0
260;P1;50;B0;P1_50_B0;750;2.0;none;0;28.06.2021;04.05.2022;310.0;USA;0.0;1500.0
254;P2;C3;B3;P2_C3_B3;750;1.0;none;0;08.06.2021;23.08.2021;76.0;UK;0.0;750.0
313;P3;N3;B2;P3_N3_B2;700;6.0;M1;40000;23.06.2021;29.09.2021;98.0;China;0.0;44200.0
180;P1;20;B4;P1_20_B4;800;3.0;none;0;02.07.2021;18.11.2021;139.0;Australia;0.0;2400.0
17;P1;40;B3;P1_40_B3;750;10.0;none;0;02.07.2021;14.10.2021;104.0;USA;0.0;7500.0
195;P1;30;B1;P1_30_B1;750;2.0;none;0;01.07.2021;27.08.2021;57.0;USA;0.0;1500.0
252;P1;20;B2;P1_20_B2;750;3.0;none;0;17.06.2021;16.11.2021;152.0;Israel;0.0;2250.0
82;P2;C2;B0;P2_C2_B0;700;2.0;none;0;07.07.2021;02.06.2022;330.0;USA;0.0;1400.0
166;P1;20;B1;P1_20_B1;750;1.0;none;0;02.07.2021;13.07.2021;11.0;USA;1.0;750.0
180;P1;20;B4;P1_20_B4;800;1.0;none;0;05.07.2021;14.07.2021;9.0;Australia;1.0;800.0
180;P1;20;B4;P1_20_B4;800;1.0;none;0;05.07.2021;14.07.2021;9.0;Australia;1.0;800.0
180;P1;20;B4;P1_20_B4;800;1.0;none;0;05.07.2021;14.07.2021;9.0;Australia;1.0;800.0
180;P1;20;B4;P1_20_B4;800;1.0;none;0;05.07.2021;14.07.2021;9.0;Australia;1.0;800.0
284;P1;20;B3;P1_20_B3;750;3.0;none;0;06.07.2021;13.01.2022;191.0;France;0.0;2250.0
191;P1;20;B2;P1_20_B2;750;2.0;none;0;08.07.2021;21.12.2021;166.0;USA;0.0;1500.0
120;P1;10;B2;P1_10_B2;750;1.0;none;0;28.06.2021;20.10.2021;114.0;Belgium;0.0;750.0
120;P1;10;B3;P1_10_B3;750;1.0;none;0;28.06.2021;20.10.2021;114.0;Belgium;0.0;750.0
120;P1;30;B2;P1_30_B2;750;1.0;none;0;28.06.2021;20.10.2021;114.0;Belgium;0.0;750.0
120;P1;30;B3;P1_30_B3;750;1.0;none;0;28.06.2021;20.10.2021;114.0;Belgium;0.0;750.0
49;P1;20;B4;P1_20_B4;800;1.0;none;0;13.07.2021;17.02.2022;219.0;Spain;0.0;800.0
298;P1;20;B3;P1_20_B3;750;4.0;none;0;15.07.2021;20.12.2021;158.0;USA;0.0;3000.0
38;P1;10;B1;P1_10_B1;750;1.0;none;0;19.02.2021;21.07.2021;152.0;Italy;1.0;750.0
307;P1;10;B0;P1_10_B0;750;2.0;M1;40000;23.02.2021;05.08.2021;163.0;Israel;0.0;41500.0
242;P1;30;B3;P1_30_B3;750;1.0;M4;1000000;15.07.2021;19.07.2021;4.0;USA;1.0;1000750.0
260;P1;30;B3;P1_30_B3;750;1.0;none;0;14.07.2021;29.07.2021;15.0;USA;1.0;750.0
40;P1;10;B1;P1_10_B1;750;1.0;none;0;21.07.2021;10.08.2021;20.0;Germany;1.0;750.0
40;P1;10;B1;P1_10_B1;750;1.0;none;0;21.07.2021;10.08.2021;20.0;Germany;1.0;750.0
40;P1;10;B1;P1_10_B1;750;1.0;none;0;21.07.2021;10.08.2021;20.0;Germany;1.0;750.0
40;P1;10;B1;P1_10_B1;750;1.0;none;0;21.07.2021;10.08.2021;20.0;Germany;1.0;750.0
40;P1;10;B1;P1_10_B1;750;1.0;none;0;21.07.2021;10.08.2021;20.0;Germany;1.0;750.0
40;P1;10;B1;P1_10_B1;750;1.0;none;0;21.07.2021;10.08.2021;20.0;Germany;1.0;750.0
40;P1;10;B1;P1_10_B1;750;1.0;none;0;21.07.2021;10.08.2021;20.0;Germany;1.0;750.0
307;P1;30;B4;P1_30_B4;800;2.0;M1;40000;23.02.2021;29.07.2021;156.0;Israel;0.0;41600.0
40;P1;10;B1;P1_10_B1;750;2.0;none;0;13.07.2021;10.09.2021;59.0;Germany;0.0;1500.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;05.07.2021;13.07.2021;8.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;05.07.2021;13.07.2021;8.0;Ireland;1.0;750.0
58;P2;C3;B0;P2_C3_B0;700;1.0;none;0;06.07.2021;21.07.2021;15.0;France;1.0;700.0
20;P1;20;B1;P1_20_B1;750;6.0;none;0;16.07.2021;05.11.2021;112.0;USA;0.0;4500.0
20;P1;20;B2;P1_20_B2;750;9.0;none;0;16.07.2021;28.10.2021;104.0;USA;0.0;6750.0
3;P1;20;B2;P1_20_B2;750;1.0;none;0;13.07.2021;18.08.2021;36.0;Netherlands;0.0;750.0
207;P1;20;B4;P1_20_B4;800;8.0;M3;100000;16.07.2021;19.10.2021;95.0;USA;0.0;106400.0
254;P2;C3;B0;P2_C3_B0;700;1.0;none;0;15.07.2021;31.01.2022;200.0;UK;0.0;700.0
177;P1;10;B1;P1_10_B1;750;1.0;none;0;05.07.2021;18.03.2022;256.0;Belgium;0.0;750.0
301;P1;10;B3;P1_10_B3;750;2.0;none;0;19.07.2021;08.10.2021;81.0;UK;0.0;1500.0
58;P1;X3;B0;P1_X3_B0;50;20.0;none;0;21.07.2021;17.09.2021;58.0;France;0.0;1000.0
193;P1;20;B1;P1_20_B1;750;1.0;none;0;28.05.2021;18.01.2022;235.0;Ireland;0.0;750.0
236;P1;30;B1;P1_30_B1;750;4.0;none;0;23.07.2021;05.05.2022;286.0;Germany;0.0;3000.0
236;P1;30;B4;P1_30_B4;800;1.0;none;0;23.07.2021;30.07.2021;7.0;Germany;0.0;800.0
302;P1;30;B2;P1_30_B2;750;4.0;none;0;26.04.2021;06.01.2022;255.0;Germany;0.0;3000.0
198;P1;10;B1;P1_10_B1;750;1.0;none;0;21.06.2021;13.10.2021;114.0;Germany;0.0;750.0
109;P1;20;B3;P1_20_B3;750;1.0;none;0;21.07.2021;10.11.2021;112.0;Switzerland;0.0;750.0
236;P1;30;B4;P1_30_B4;800;1.0;none;0;03.08.2021;03.08.2021;0.0;Germany;0.0;800.0
197;P1;X1;B0;P1_X1_B0;50;3.0;none;0;19.07.2021;05.11.2021;109.0;South Korea;0.0;150.0
74;P1;20;B3;P1_20_B3;750;2.0;none;0;21.07.2021;29.10.2021;100.0;Germany;0.0;1500.0
270;P1;40;B2;P1_40_B2;750;1.0;none;0;24.05.2021;04.03.2022;284.0;UK;0.0;750.0
2;P1;50;B3;P1_50_B3;750;5.0;none;0;23.07.2021;26.10.2021;95.0;USA;0.0;3750.0
229;P1;10;B4;P1_10_B4;850;1.0;none;0;25.07.2021;26.10.2021;93.0;China;0.0;850.0
226;P2;C2;B0;P2_C2_B0;700;2.0;M8;60000;02.07.2021;29.10.2021;119.0;Germany;0.0;61400.0
209;P1;30;B1;P1_30_B1;750;2.0;none;0;26.07.2021;15.10.2021;81.0;UK;0.0;1500.0
290;P1;30;B1;P1_30_B1;750;1.0;M1;40000;09.07.2021;15.10.2021;98.0;UK;0.0;40750.0
231;P1;10;B0;P1_10_B0;750;4.0;M5;55000;26.07.2021;07.12.2021;134.0;USA;0.0;58000.0
231;P1;10;B1;P1_10_B1;750;2.0;M5;55000;26.07.2021;04.02.2022;193.0;USA;0.0;56500.0
231;P1;10;B2;P1_10_B2;750;2.0;M5;55000;26.07.2021;20.12.2021;147.0;USA;0.0;56500.0
231;P1;10;B3;P1_10_B3;750;2.0;M5;55000;26.07.2021;20.12.2021;147.0;USA;0.0;56500.0
231;P1;10;B4;P1_10_B4;850;2.0;M5;55000;26.07.2021;24.03.2022;241.0;USA;0.0;56700.0
185;P1;40;B4;P1_40_B4;800;2.0;none;0;20.07.2021;28.12.2021;161.0;USA;0.0;1600.0
191;P1;20;B2;P1_20_B2;750;2.0;none;0;28.07.2021;21.12.2021;146.0;USA;0.0;1500.0
16;P1;20;B0;P1_20_B0;750;3.0;none;0;29.07.2021;03.05.2022;278.0;Canada;0.0;2250.0
103;P1;30;B1;P1_30_B1;750;1.0;none;0;27.07.2021;01.02.2022;189.0;USA;0.0;750.0
260;P1;30;B0;P1_30_B0;750;2.0;none;0;29.07.2021;27.05.2022;302.0;USA;0.0;1500.0
317;P1;40;B0;P1_40_B0;750;4.0;none;0;30.07.2021;08.12.2021;131.0;Spain;0.0;3000.0
237;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;29.07.2021;23.12.2021;147.0;USA;0.0;56400.0
237;P2;C3;B0;P2_C3_B0;700;1.0;M7;55000;29.07.2021;23.12.2021;147.0;USA;0.0;55700.0
237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;29.07.2021;23.12.2021;147.0;USA;0.0;56500.0
237;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;29.07.2021;28.12.2021;152.0;USA;0.0;56400.0
237;P2;C3;B0;P2_C3_B0;700;1.0;M7;55000;29.07.2021;28.12.2021;152.0;USA;0.0;55700.0
237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;29.07.2021;28.12.2021;152.0;USA;0.0;56500.0
193;P1;20;B1;P1_20_B1;750;5.0;M4;1000000;12.10.2020;18.08.2021;310.0;Ireland;0.0;1003750.0
2;P1;30;B2;P1_30_B2;750;30.0;none;0;01.07.2021;23.09.2021;84.0;UK;0.0;22500.0
193;P1;20;B1;P1_20_B1;750;11.0;M4;1000000;12.10.2020;10.09.2021;333.0;Ireland;0.0;1008250.0
2;P1;30;B2;P1_30_B2;750;20.0;none;0;01.08.2021;08.10.2021;68.0;UK;0.0;15000.0
2;P1;30;B2;P1_30_B2;750;20.0;none;0;01.08.2021;18.10.2021;78.0;UK;0.0;15000.0
238;P1;20;B1;P1_20_B1;750;2.0;none;0;02.08.2021;19.08.2021;17.0;UK;0.0;1500.0
